State,HighQ,HighQN,MedQ,MedQN,LowQ,LowQN,date
Arizona,301,2362,209.27000000000001,2090,186.63,277,2014-07-19
Arkansas,348.60000000000002,735,182.24000000000001,704,126.2,134,2014-07-19
California,245.47,14802,191.74000000000001,16434,189.02000000000001,963,2014-07-19
Colorado,238.25,2773,196.75,2376,227.66,162,2014-07-19
Connecticut,342.48000000000002,1583,273.04000000000002,1710,254.19,104,2014-07-19
Delaware,367.47000000000003,437,230.06999999999999,367,204.86000000000001,39,2014-07-19
District of Columbia,345.61000000000001,563,290.48000000000002,474,209.83000000000001,47,2014-07-19
Florida,302.20999999999998,8324,217.78,6961,151.97999999999999,623,2014-07-19
Georgia,327.11000000000001,3902,215.72999999999999,2946,145.62,278,2014-07-19
Hawaii,311.56999999999999,399,265.50999999999999,453,174.22999999999999,29,2014-07-19
Idaho,276.94999999999999,386,249.75,577,132.87,30,2014-07-19
Illinois,355.81,4950,282.95999999999998,4652,192.19999999999999,406,2014-07-19
Indiana,333.16000000000003,2092,210.68000000000001,1913,155.18000000000001,291,2014-07-19
Iowa,367.47000000000003,854,289.54000000000002,859,249.30000000000001,112,2014-07-19
Kansas,350.83999999999997,1023,262.48000000000002,843,122.23,129,2014-07-19
Kentucky,338.31,1293,182.71000000000001,1284,123.92,163,2014-07-19
Louisiana,366.52999999999997,1350,244.91999999999999,1156,143.52000000000001,282,2014-07-19
Maine,318.19999999999999,542,245.93000000000001,560,272.94999999999999,59,2014-07-19
Montana,267.02999999999997,673,243.93000000000001,328,588.03999999999996,29,2014-07-19
Nebraska,341.38,626,250.33000000000001,620,133.37,73,2014-07-19
Nevada,269.00999999999999,1099,228.88,1218,235.30000000000001,75,2014-07-19
New Hampshire,358.44,520,290.37,569,617.09000000000003,46,2014-07-19
New Jersey,349.86000000000001,2705,288.31,3565,226.46000000000001,232,2014-07-19
New Mexico,290.67000000000002,688,201.74000000000001,564,96.319999999999993,57,2014-07-19
New York,347.25,6964,265.82999999999998,7463,209.46000000000001,555,2014-07-19
North Carolina,349.95999999999998,3558,245.19999999999999,2543,149.22,277,2014-07-19
North Dakota,399.88,183,365.31,267,335.80000000000001,20,2014-07-19
Ohio,334.88999999999999,3753,217.59999999999999,3689,166.03,492,2014-07-19
Oklahoma,365.38999999999999,933,232.5,912,121.01000000000001,166,2014-07-19
Oregon,209.00999999999999,1944,184.49000000000001,1692,175.19999999999999,81,2014-07-19
Maryland,370.93000000000001,2490,252.31999999999999,2065,187.53,178,2014-07-19
Massachusetts,350.25,3570,289.42000000000002,3161,222.86000000000001,263,2014-07-19
Michigan,292.38999999999999,3615,275.86000000000001,3227,268.19999999999999,266,2014-07-19
Minnesota,358.23000000000002,2101,276.92000000000002,2070,186.19999999999999,113,2014-07-19
Mississippi,336.04000000000002,530,145.27000000000001,462,146.12,128,2014-07-19
Missouri,355.55000000000001,1957,245.37,1774,146.09999999999999,268,2014-07-19
Pennsylvania,366.54000000000002,4836,267.63,4205,192.5,449,2014-07-19
Rhode Island,323.19999999999999,635,257.89999999999998,457,199.96000000000001,40,2014-07-19
South Carolina,342.23000000000002,1458,201.53,1189,186.75999999999999,147,2014-07-19
South Dakota,377.24000000000001,193,351.95999999999998,222,123.94,22,2014-07-19
Tennessee,353.38999999999999,1967,225.00999999999999,1616,184.84,189,2014-07-19
Texas,337.63999999999999,7367,232.61000000000001,7383,144.31,1046,2014-07-19
Utah,288.35000000000002,849,239.47,903,204.58000000000001,56,2014-07-19
Vermont,375.56999999999999,327,318.50999999999999,301,190.36000000000001,27,2014-07-19
Virginia,368.00999999999999,3050,291.97000000000003,2595,222.65000000000001,251,2014-07-19
Washington,232.66,2931,189.97999999999999,3048,138.47,136,2014-07-19
West Virginia,353.85000000000002,482,214.91,465,148.86000000000001,53,2014-07-19
Wisconsin,353.32999999999998,1970,271.54000000000002,1818,237.56,145,2014-07-19
Wyoming,350.99000000000001,113,359.33999999999997,163,161.30000000000001,12,2014-07-19
Alabama,340.63999999999999,1397,204.16999999999999,1267,144.97999999999999,161,2014-08-19
Alaska,289.81,327,260.69,407,403.32999999999998,33,2014-08-19
Arizona,300.44999999999999,2415,209.46000000000001,2144,186.34,282,2014-08-19
Arkansas,346.66000000000003,760,180.30000000000001,728,126.09999999999999,135,2014-08-19
California,245.18000000000001,15154,191.52000000000001,16943,187.86000000000001,991,2014-08-19
Colorado,237.77000000000001,2847,197.19999999999999,2463,226.77000000000001,168,2014-08-19
Connecticut,341.16000000000003,1633,272.05000000000001,1761,249.99000000000001,107,2014-08-19
Delaware,365.60000000000002,447,230.27000000000001,380,204.86000000000001,39,2014-08-19
District of Columbia,346.37,578,288.55000000000001,496,209.83000000000001,47,2014-08-19
Florida,302.80000000000001,8514,217.75999999999999,7190,151.18000000000001,638,2014-08-19
Georgia,326.63,4015,216.63,3046,145.43000000000001,282,2014-08-19
Hawaii,310.26999999999998,416,266.68000000000001,464,174.22999999999999,29,2014-08-19
Idaho,277.10000000000002,395,248.81,589,163.53,32,2014-08-19
Illinois,355.74000000000001,5099,283.14999999999998,4835,193.38999999999999,412,2014-08-19
Indiana,333.33999999999997,2144,211.59,1973,155.47999999999999,301,2014-08-19
Iowa,366.41000000000003,878,289.98000000000002,899,249.30000000000001,112,2014-08-19
Kansas,351.19999999999999,1059,261.93000000000001,883,121.73,130,2014-08-19
Kentucky,338.19,1336,183.52000000000001,1319,123.31,167,2014-08-19
Louisiana,366.36000000000001,1387,244.99000000000001,1200,144.08000000000001,293,2014-08-19
Maine,317.25,559,254.56,577,272.94999999999999,59,2014-08-19
Montana,266.82999999999998,686,248.58000000000001,337,571.67999999999995,30,2014-08-19
Nebraska,341.56999999999999,641,250.66,641,133.37,73,2014-08-19
Nevada,268.19999999999999,1123,229.21000000000001,1262,235.30000000000001,75,2014-08-19
New Hampshire,356.61000000000001,539,291.12,586,617.09000000000003,46,2014-08-19
New Jersey,348.56,2787,288.26999999999998,3697,225.38,236,2014-08-19
New Mexico,288.88999999999999,710,201.06999999999999,573,94.879999999999995,58,2014-08-19
New York,346.20999999999998,7152,265.30000000000001,7708,208.18000000000001,574,2014-08-19
North Carolina,349.32999999999998,3652,245.94999999999999,2646,151.41999999999999,285,2014-08-19
North Dakota,405.45999999999998,186,365.32999999999998,272,336.50999999999999,21,2014-08-19
Ohio,334.52999999999997,3848,217.43000000000001,3800,165.30000000000001,503,2014-08-19
Oklahoma,364.14999999999998,960,232.31,934,122.59999999999999,175,2014-08-19
Oregon,208.75,1991,183.63999999999999,1753,178.05000000000001,82,2014-08-19
Maryland,370.38,2565,252.5,2147,187.00999999999999,181,2014-08-19
Massachusetts,350.25,3668,289.06,3290,221.46000000000001,268,2014-08-19
Michigan,291.31,3691,274.52999999999997,3314,265.05000000000001,272,2014-08-19
Minnesota,357.32999999999998,2153,276.10000000000002,2150,183.94,115,2014-08-19
Mississippi,336.94,545,146.65000000000001,479,145.59999999999999,129,2014-08-19
Missouri,357.61000000000001,2004,246.00999999999999,1840,146.09999999999999,273,2014-08-19
Pennsylvania,366.19,4991,267.94999999999999,4354,192.86000000000001,469,2014-08-19
Rhode Island,321.38999999999999,655,257.92000000000002,474,199.96000000000001,40,2014-08-19
South Carolina,341.94,1508,201.97999999999999,1235,185.30000000000001,152,2014-08-19
South Dakota,377.11000000000001,196,348.32999999999998,228,123.94,22,2014-08-19
Tennessee,352.81999999999999,2022,225.99000000000001,1662,185.05000000000001,196,2014-08-19
Texas,336.95999999999998,7522,233.52000000000001,7603,144.18000000000001,1064,2014-08-19
Utah,287.36000000000001,869,238.61000000000001,928,207.34999999999999,57,2014-08-19
Vermont,374.77999999999997,332,317.01999999999998,317,190.75999999999999,28,2014-08-19
Virginia,366.81,3143,292.11000000000001,2693,224.37,256,2014-08-19
Washington,232.68000000000001,3014,189.63999999999999,3144,136.53,143,2014-08-19
West Virginia,354.79000000000002,495,213.88999999999999,476,145.37,55,2014-08-19
Wisconsin,352.93000000000001,2019,271.45999999999998,1906,250.78999999999999,147,2014-08-19
Wyoming,349.69,116,356.25,170,161.30000000000001,12,2014-08-19
Alabama,340.06,1071,199.31,967,152.02000000000001,129,2014-01-20
Alaska,291,260,263.79000000000002,305,388.57999999999998,26,2014-01-20
Arizona,303.54000000000002,1985,210.25,1665,197.16999999999999,226,2014-01-20
Arkansas,360.58999999999997,589,182.62,561,128.03,116,2014-01-20
California,248.38999999999999,12394,193.19,13164,192.88999999999999,790,2014-01-20
Colorado,237.13,2255,197.28999999999999,1842,213.55000000000001,134,2014-01-20
Connecticut,347.25,1329,273.83999999999997,1362,257.36000000000001,91,2014-01-20
Delaware,372.79000000000002,360,225.91,282,199.88,34,2014-01-20
District of Columbia,352.16000000000003,451,293.17000000000002,356,211.38,40,2014-01-20
Florida,306.33999999999997,6688,219.78,5397,157.37,523,2014-01-20
Georgia,331.93000000000001,3182,213.97,2331,154.69999999999999,233,2014-01-20
Hawaii,308.22000000000003,335,272.67000000000002,361,162.11000000000001,26,2014-01-20
Idaho,276.69,322,255.78999999999999,456,133.75,22,2014-01-20
Illinois,359.41000000000003,4105,287.39999999999998,3746,181.50999999999999,346,2014-01-20
Indiana,336.77999999999997,1713,206.56,1496,161.44,255,2014-01-20
Iowa,372.31999999999999,708,292.37,669,252.24000000000001,103,2014-01-20
Kansas,355.30000000000001,854,261.05000000000001,649,124.27,109,2014-01-20
Kentucky,338.38,1038,181.34,1012,125.11,136,2014-01-20
Louisiana,375.31999999999999,1107,243.84999999999999,893,151.58000000000001,232,2014-01-20
Maine,319.94999999999999,464,257.83999999999997,444,214.80000000000001,52,2014-01-20
Montana,279.12,593,251.58000000000001,267,734.64999999999998,22,2014-01-20
Nebraska,352.31999999999999,519,248.63,523,142.50999999999999,63,2014-01-20
Nevada,270.62,928,219.16,954,231.08000000000001,61,2014-01-20
New Hampshire,377.98000000000002,442,289.57999999999998,460,561.24000000000001,39,2014-01-20
New Jersey,355.24000000000001,2292,293.49000000000001,2879,231.68000000000001,192,2014-01-20
New Mexico,294.63,581,205.59999999999999,448,63.700000000000003,42,2014-01-20
New York,352.36000000000001,5957,268.17000000000002,5997,190.03999999999999,491,2014-01-20
North Carolina,355.70999999999998,2879,247.16,1972,151.94999999999999,232,2014-01-20
North Dakota,410.88,141,360.63999999999999,206,269.55000000000001,13,2014-01-20
Ohio,336.66000000000003,3139,213.55000000000001,2901,167.94999999999999,409,2014-01-20
Oklahoma,364.31999999999999,775,229.31,697,120.54000000000001,134,2014-01-20
Oregon,212.77000000000001,1651,188.86000000000001,1365,175.34,63,2014-01-20
Maryland,379.74000000000001,2023,248.25,1604,196.11000000000001,153,2014-01-20
Massachusetts,353.82999999999998,2951,297.24000000000001,2539,217.65000000000001,223,2014-01-20
Michigan,298.44999999999999,3124,276.58999999999997,2599,228.59999999999999,232,2014-01-20
Minnesota,370.39999999999998,1762,278.31999999999999,1591,182.59,102,2014-01-20
Mississippi,340.48000000000002,419,150.97999999999999,359,137.47999999999999,99,2014-01-20
Missouri,368.25999999999999,1596,241.97,1327,151.52000000000001,210,2014-01-20
Pennsylvania,372.12,3944,266.45999999999998,3314,193.52000000000001,378,2014-01-20
Rhode Island,334.33999999999997,538,261.62,366,201.75,34,2014-01-20
South Carolina,347.04000000000002,1187,201.75,930,171.19999999999999,125,2014-01-20
South Dakota,386.83999999999997,167,367.48000000000002,170,125.68000000000001,20,2014-01-20
Tennessee,358.30000000000001,1595,224.55000000000001,1266,199.5,153,2014-01-20
Texas,342.23000000000002,6143,235.97999999999999,5835,142.03,870,2014-01-20
Utah,292.37,705,232.84,699,168.59,44,2014-01-20
Vermont,378.88999999999999,283,323,232,187.63999999999999,25,2014-01-20
Virginia,373.86000000000001,2545,287.17000000000002,2024,227.49000000000001,211,2014-01-20
Washington,235.71000000000001,2397,191.93000000000001,2424,142.94,110,2014-01-20
West Virginia,362.99000000000001,370,197.94999999999999,383,158.30000000000001,41,2014-01-20
Wisconsin,358.07999999999998,1671,269.43000000000001,1415,231.68000000000001,130,2014-01-20
Wyoming,354.02999999999997,94,378.63999999999999,137,161.30000000000001,11,2014-01-20
Alabama,340.50999999999999,1129,202.65000000000001,1018,146.33000000000001,133,2014-02-20
Alaska,285.10000000000002,277,253.84,320,388.57999999999998,26,2014-02-20
Arizona,303.39999999999998,2068,210,1755,195.13999999999999,238,2014-02-20
Arkansas,358.56999999999999,618,182.87,584,127.31,124,2014-02-20
California,248.09,12858,192.91999999999999,13749,191.19,823,2014-02-20
Colorado,237.41,2371,197.84999999999999,1952,227.88999999999999,143,2014-02-20
Connecticut,347.02999999999997,1374,277.05000000000001,1439,252.31,95,2014-02-20
Delaware,372.13,371,227.49000000000001,290,206.61000000000001,36,2014-02-20
District of Columbia,349.58999999999997,469,293.31999999999999,383,208.53,41,2014-02-20
Florida,305.43000000000001,7042,219.66999999999999,5711,153.16999999999999,541,2014-02-20
Georgia,331.43000000000001,3325,213.59,2433,152.99000000000001,237,2014-02-20
Hawaii,307.81999999999999,347,273.56,376,167.62,27,2014-02-20
Idaho,275.29000000000002,330,257.86000000000001,483,129.38999999999999,24,2014-02-20
Illinois,355.77999999999997,4311,287.54000000000002,3907,177.53999999999999,359,2014-02-20
Indiana,334.60000000000002,1809,208.52000000000001,1566,168.69999999999999,261,2014-02-20
Iowa,370.88,741,293.05000000000001,705,247.69,107,2014-02-20
Kansas,354.19999999999999,881,261.81999999999999,692,113.7,111,2014-02-20
Kentucky,338.5,1085,181.40000000000001,1056,124.52,142,2014-02-20
Louisiana,373.41000000000003,1159,243.78,944,148.11000000000001,246,2014-02-20
Maine,320.29000000000002,475,259.80000000000001,465,214.80000000000001,52,2014-02-20
Montana,269.98000000000002,611,251.25999999999999,283,734.64999999999998,22,2014-02-20
Nebraska,347.42000000000002,543,248.38999999999999,544,141.75999999999999,64,2014-02-20
Nevada,269.47000000000003,952,218.81999999999999,1003,252.49000000000001,63,2014-02-20
New Hampshire,376,459,289.70999999999998,479,677.38,41,2014-02-20
New Jersey,353.66000000000003,2369,291.91000000000003,3007,233.99000000000001,203,2014-02-20
New Mexico,291.94,603,204.94999999999999,464,63.700000000000003,42,2014-02-20
New York,351.29000000000002,6159,267.99000000000001,6272,189.78,505,2014-02-20
North Carolina,354.88,2992,248.34,2058,152.40000000000001,242,2014-02-20
North Dakota,406.33999999999997,150,351.07999999999998,224,363.11000000000001,16,2014-02-20
Ohio,336.43000000000001,3266,213.66999999999999,3053,166.06,424,2014-02-20
Oklahoma,365.70999999999998,811,227.75999999999999,738,118.86,140,2014-02-20
Oregon,211.87,1716,188.84999999999999,1431,169.34,68,2014-02-20
Maryland,380.06,2125,250.13,1686,191.08000000000001,159,2014-02-20
Massachusetts,352.01999999999998,3062,296.31,2642,221.40000000000001,229,2014-02-20
Michigan,297.69,3213,274.93000000000001,2710,225.49000000000001,238,2014-02-20
Minnesota,369.61000000000001,1822,277.91000000000003,1678,181.28,103,2014-02-20
Mississippi,339.31,446,147.56999999999999,385,140.88,110,2014-02-20
Missouri,367.72000000000003,1678,242.18000000000001,1403,149.40000000000001,217,2014-02-20
Pennsylvania,370.94999999999999,4158,267.06999999999999,3500,190.74000000000001,391,2014-02-20
Rhode Island,332.61000000000001,560,260.29000000000002,384,201.75,34,2014-02-20
South Carolina,346.24000000000001,1246,202.56999999999999,981,174.44999999999999,128,2014-02-20
South Dakota,389.69,175,367.50999999999999,181,124.17,21,2014-02-20
Tennessee,356.91000000000003,1670,227.13,1336,193.90000000000001,164,2014-02-20
Texas,341.66000000000003,6416,235.72999999999999,6177,144.16,918,2014-02-20
Utah,292.26999999999998,731,234.06,748,189.78,47,2014-02-20
Vermont,377.64999999999998,291,320.87,251,187.63999999999999,25,2014-02-20
Virginia,372.77999999999997,2639,288.48000000000002,2137,227.03,223,2014-02-20
Washington,235.30000000000001,2491,191.25,2525,146.19,116,2014-02-20
West Virginia,363.73000000000002,396,216.08000000000001,399,160.65000000000001,42,2014-02-20
Wisconsin,358.02999999999997,1733,269.94,1491,238.37,138,2014-02-20
Wyoming,351.81,96,374.60000000000002,141,161.30000000000001,11,2014-02-20
Alabama,341.08999999999997,1182,203.88999999999999,1069,147.59,138,2014-03-20
Alaska,285.64999999999998,283,256.05000000000001,338,388.57999999999998,26,2014-03-20
Arizona,302.75,2125,209.37,1821,190.91,247,2014-03-20
Arkansas,351.86000000000001,648,183,610,129.66999999999999,126,2014-03-20
California,246.94,13240,193.00999999999999,14276,191.91,851,2014-03-20
Colorado,238.58000000000001,2473,197.74000000000001,2044,225.27000000000001,147,2014-03-20
Connecticut,346.64999999999998,1413,275.63,1491,252.31,95,2014-03-20
Delaware,371.87,385,226.72999999999999,311,206.61000000000001,36,2014-03-20
District of Columbia,348.62,485,293.29000000000002,397,208.53,41,2014-03-20
Florida,305.06999999999999,7329,219.30000000000001,5980,151.94999999999999,562,2014-03-20
Georgia,329.63999999999999,3459,214.61000000000001,2549,151.59999999999999,244,2014-03-20
Hawaii,308.16000000000003,358,275.87,395,167.62,27,2014-03-20
Idaho,275.63,342,256.23000000000002,504,140.27000000000001,26,2014-03-20
