State|HighQ|HighQN|date
Louisiana|366.55000000000001|1386|2014-08-16
Maine|317.25|559|2014-08-16
Montana|267.02999999999997|685|2014-08-16
Nebraska|341.73000000000002|640|2014-08-16
Nevada|268.52999999999997|1119|2014-08-16
New Hampshire|357.38|536|2014-08-16
New Jersey|348.73000000000002|2777|2014-08-16
New Mexico|288.89999999999998|709|2014-08-16
New York|346.45999999999998|7132|2014-08-16
North Carolina|349.32999999999998|3646|2014-08-16
North Dakota|405.45999999999998|186|2014-08-16
Ohio|334.63|3845|2014-08-16
Oklahoma|364.33999999999997|958|2014-08-16
Oregon|208.62|1986|2014-08-16
Maryland|370.37|2562|2014-08-16
Massachusetts|350.12|3661|2014-08-16
Michigan|291.48000000000002|3683|2014-08-16
Minnesota|357.32999999999998|2152|2014-08-16
Mississippi|336.17000000000002|542|2014-08-16
Missouri|357.58999999999997|2003|2014-08-16
Pennsylvania|366.06999999999999|4967|2014-08-16
Rhode Island|321.38999999999999|655|2014-08-16
South Carolina|341.94999999999999|1507|2014-08-16
South Dakota|377.11000000000001|196|2014-08-16
Tennessee|352.99000000000001|2017|2014-08-16
Texas|337.06999999999999|7504|2014-08-16
Utah|287.23000000000002|868|2014-08-16
Vermont|374.77999999999997|332|2014-08-16
Virginia|366.94|3132|2014-08-16
Washington|232.59|3009|2014-08-16
West Virginia|354.27999999999997|493|2014-08-16
Wisconsin|353.11000000000001|2016|2014-08-16
Wyoming|349.69|116|2014-08-16
Alabama|340.10000000000002|1069|2014-01-17
Alaska|291|260|2014-01-17
Arizona|303.63|1978|2014-01-17
Arkansas|360.58999999999997|589|2014-01-17
California|248.43000000000001|12357|2014-01-17
Colorado|236.47|2243|2014-01-17
Connecticut|346.92000000000002|1323|2014-01-17
Delaware|372.17000000000002|358|2014-01-17
District of Columbia|352.16000000000003|451|2014-01-17
Florida|306.48000000000002|6662|2014-01-17
Georgia|331.88999999999999|3168|2014-01-17
Hawaii|309.16000000000003|334|2014-01-17
Idaho|277.01999999999998|320|2014-01-17
Illinois|359.51999999999998|4090|2014-01-17
Indiana|336.85000000000002|1705|2014-01-17
Iowa|371.74000000000001|706|2014-01-17
Kansas|355.02999999999997|852|2014-01-17
Kentucky|338.18000000000001|1034|2014-01-17
Louisiana|375.43000000000001|1101|2014-01-17
Maine|319.94999999999999|464|2014-01-17
Montana|279.12|593|2014-01-17
Nebraska|352.25|517|2014-01-17
Nevada|270.44999999999999|924|2014-01-17
New Hampshire|378.31|440|2014-01-17
New Jersey|355.18000000000001|2289|2014-01-17
New Mexico|294.5|578|2014-01-17
New York|352.24000000000001|5942|2014-01-17
North Carolina|355.58999999999997|2862|2014-01-17
North Dakota|410.88|141|2014-01-17
Ohio|336.70999999999998|3129|2014-01-17
Oklahoma|364.45999999999998|773|2014-01-17
Oregon|212.80000000000001|1649|2014-01-17
Maryland|379.45999999999998|2020|2014-01-17
Massachusetts|354.12|2939|2014-01-17
Michigan|298.93000000000001|3109|2014-01-17
Minnesota|370.24000000000001|1756|2014-01-17
Mississippi|340.41000000000003|415|2014-01-17
Missouri|368.69|1590|2014-01-17
Pennsylvania|372.27999999999997|3929|2014-01-17
Rhode Island|334.33999999999997|538|2014-01-17
South Carolina|347.89999999999998|1176|2014-01-17
South Dakota|386.83999999999997|167|2014-01-17
Tennessee|358.33999999999997|1590|2014-01-17
Texas|342.60000000000002|6121|2014-01-17
Utah|292.06|703|2014-01-17
Vermont|378.88999999999999|283|2014-01-17
Virginia|373.88999999999999|2536|2014-01-17
Washington|235.88999999999999|2392|2014-01-17
West Virginia|362.42000000000002|367|2014-01-17
Wisconsin|358.26999999999998|1666|2014-01-17
Wyoming|354.02999999999997|94|2014-01-17
Alabama|340.30000000000001|1123|2014-02-17
Alaska|284.20999999999998|275|2014-02-17
Arizona|303.35000000000002|2061|2014-02-17
Arkansas|358.79000000000002|615|2014-02-17
California|248.22999999999999|12826|2014-02-17
Colorado|237.31|2364|2014-02-17
Connecticut|346.79000000000002|1370|2014-02-17
Delaware|372.13|371|2014-02-17
District of Columbia|349.56999999999999|468|2014-02-17
Florida|305.48000000000002|7008|2014-02-17
Georgia|331.69999999999999|3310|2014-02-17
Hawaii|308.58999999999997|345|2014-02-17
Idaho|275.29000000000002|330|2014-02-17
Illinois|355.75|4292|2014-02-17
Indiana|335.01999999999998|1803|2014-02-17
Iowa|371.38|739|2014-02-17
Kansas|354.01999999999998|877|2014-02-17
Kentucky|338.94999999999999|1080|2014-02-17
Louisiana|373.41000000000003|1159|2014-02-17
Maine|320.29000000000002|475|2014-02-17
Montana|270.00999999999999|609|2014-02-17
Nebraska|347.42000000000002|543|2014-02-17
Nevada|269.38|950|2014-02-17
New Hampshire|376.25|456|2014-02-17
New Jersey|354.06999999999999|2361|2014-02-17
New Mexico|292.00999999999999|600|2014-02-17
New York|351.31|6144|2014-02-17
North Carolina|355.29000000000002|2973|2014-02-17
North Dakota|405.83999999999997|149|2014-02-17
Ohio|336.5|3251|2014-02-17
Oklahoma|364.48000000000002|809|2014-02-17
Oregon|212.13999999999999|1711|2014-02-17
Maryland|379.83999999999997|2112|2014-02-17
Massachusetts|352.32999999999998|3050|2014-02-17
Michigan|297.62|3205|2014-02-17
Minnesota|369.88999999999999|1811|2014-02-17
Mississippi|338.26999999999998|441|2014-02-17
Missouri|368|1670|2014-02-17
Pennsylvania|371.01999999999998|4134|2014-02-17
Rhode Island|332.77999999999997|559|2014-02-17
South Carolina|345.93000000000001|1244|2014-02-17
South Dakota|390.14999999999998|174|2014-02-17
Tennessee|357.63|1661|2014-02-17
Texas|341.50999999999999|6392|2014-02-17
Utah|292.16000000000003|728|2014-02-17
Vermont|377.64999999999998|291|2014-02-17
Virginia|372.75999999999999|2632|2014-02-17
Washington|235.46000000000001|2481|2014-02-17
West Virginia|363.63999999999999|395|2014-02-17
Wisconsin|357.88999999999999|1729|2014-02-17
Wyoming|354.11000000000001|95|2014-02-17
Alabama|340.81|1173|2014-03-17
Alaska|285.64999999999998|283|2014-03-17
Arizona|302.88|2121|2014-03-17
Arkansas|352.13999999999999|643|2014-03-17
California|246.93000000000001|13213|2014-03-17
Colorado|238.58000000000001|2466|2014-03-17
Connecticut|346.37|1410|2014-03-17
Delaware|371.75999999999999|383|2014-03-17
District of Columbia|348.75999999999999|484|2014-03-17
Florida|305.05000000000001|7307|2014-03-17
Georgia|329.76999999999998|3444|2014-03-17
Hawaii|307.66000000000003|357|2014-03-17
Idaho|275.86000000000001|341|2014-03-17
Illinois|358.06|4426|2014-03-17
Indiana|334.52999999999997|1863|2014-03-17
Iowa|371.18000000000001|761|2014-03-17
Kansas|352.14999999999998|918|2014-03-17
Kentucky|337.29000000000002|1133|2014-03-17
Louisiana|370.72000000000003|1187|2014-03-17
Maine|319.16000000000003|494|2014-03-17
Montana|269.41000000000003|620|2014-03-17
Nebraska|347.02999999999997|566|2014-03-17
Nevada|268.61000000000001|977|2014-03-17
New Hampshire|369.54000000000002|473|2014-03-17
New Jersey|353.26999999999998|2432|2014-03-17
New Mexico|291.20999999999998|621|2014-03-17
New York|350.93000000000001|6307|2014-03-17
North Carolina|354.13999999999999|3110|2014-03-17
North Dakota|401.42000000000002|161|2014-03-17
Ohio|335.83999999999997|3363|2014-03-17
Oklahoma|364.94|834|2014-03-17
Oregon|211.36000000000001|1759|2014-03-17
Maryland|378.06|2187|2014-03-17
Massachusetts|351.11000000000001|3144|2014-03-17
Michigan|296.75|3293|2014-03-17
Minnesota|367.79000000000002|1883|2014-03-17
Mississippi|342.31|464|2014-03-17
Missouri|368.06999999999999|1743|2014-03-17
Pennsylvania|369.56999999999999|4292|2014-03-17
Rhode Island|332.32999999999998|577|2014-03-17
South Carolina|345.94999999999999|1289|2014-03-17
South Dakota|388.48000000000002|178|2014-03-17
Tennessee|356.72000000000003|1722|2014-03-17
Texas|341.05000000000001|6618|2014-03-17
Utah|292.22000000000003|749|2014-03-17
Vermont|377.23000000000002|295|2014-03-17
Virginia|372.38999999999999|2709|2014-03-17
Washington|234.52000000000001|2580|2014-03-17
West Virginia|359.52999999999997|415|2014-03-17
Wisconsin|356.69|1779|2014-03-17
Wyoming|355.18000000000001|99|2014-03-17
Alabama|341.05000000000001|1231|2014-04-17
Alaska|287.86000000000001|292|2014-04-17
Arizona|301.56999999999999|2194|2014-04-17
Arkansas|352.04000000000002|681|2014-04-17
California|246.25999999999999|13601|2014-04-17
Colorado|236.97999999999999|2553|2014-04-17
Connecticut|345.25|1455|2014-04-17
Delaware|371.31|397|2014-04-17
District of Columbia|346.77999999999997|501|2014-04-17
Florida|304.33999999999997|7591|2014-04-17
Georgia|328.83999999999997|3577|2014-04-17
Hawaii|314.19999999999999|370|2014-04-17
Idaho|274.75|351|2014-04-17
Illinois|356.87|4586|2014-04-17
Indiana|334.75|1915|2014-04-17
Iowa|370.33999999999997|786|2014-04-17
Kansas|351.31|953|2014-04-17
Kentucky|336.43000000000001|1174|2014-04-17
Louisiana|370.41000000000003|1228|2014-04-17
Maine|318.54000000000002|508|2014-04-17
Montana|268.74000000000001|634|2014-04-17
Nebraska|344.29000000000002|584|2014-04-17
Nevada|268.24000000000001|1007|2014-04-17
New Hampshire|360.79000000000002|483|2014-04-17
New Jersey|352.49000000000001|2507|2014-04-17
New Mexico|290.79000000000002|633|2014-04-17
New York|349.51999999999998|6472|2014-04-17
North Carolina|353.77999999999997|3228|2014-04-17
North Dakota|392.48000000000002|166|2014-04-17
Ohio|336.25|3468|2014-04-17
Oklahoma|366.63|861|2014-04-17
Oregon|210.16999999999999|1803|2014-04-17
Maryland|375.47000000000003|2262|2014-04-17
Massachusetts|350.44|3256|2014-04-17
Michigan|295.43000000000001|3370|2014-04-17
Minnesota|367.50999999999999|1952|2014-04-17
Mississippi|340.63|482|2014-04-17
Missouri|368.06999999999999|1802|2014-04-17
Pennsylvania|368.66000000000003|4436|2014-04-17
Rhode Island|330.44999999999999|589|2014-04-17
South Carolina|344.47000000000003|1335|2014-04-17
South Dakota|387.60000000000002|179|2014-04-17
Tennessee|356.74000000000001|1787|2014-04-17
Texas|339.77999999999997|6810|2014-04-17
Utah|291.10000000000002|776|2014-04-17
Vermont|376.64999999999998|308|2014-04-17
Virginia|371.19999999999999|2792|2014-04-17
Washington|233.50999999999999|2654|2014-04-17
West Virginia|357.05000000000001|434|2014-04-17
Wisconsin|355.55000000000001|1833|2014-04-17
Wyoming|355.73000000000002|105|2014-04-17
Alabama|341.19|1278|2014-05-17
Alaska|285.52999999999997|303|2014-05-17
Arizona|302.18000000000001|2246|2014-05-17
Arkansas|351.37|693|2014-05-17
California|245.94999999999999|13991|2014-05-17
Colorado|236.78|2631|2014-05-17
Connecticut|344.81999999999999|1490|2014-05-17
Delaware|369.49000000000001|407|2014-05-17
District of Columbia|346.17000000000002|521|2014-05-17
Florida|303.69999999999999|7851|2014-05-17
Georgia|327.85000000000002|3673|2014-05-17
Hawaii|314.35000000000002|381|2014-05-17
Idaho|276.26999999999998|363|2014-05-17
Illinois|356.04000000000002|4699|2014-05-17
Indiana|334.31999999999999|1970|2014-05-17
Iowa|368.61000000000001|809|2014-05-17
Kansas|349.95999999999998|975|2014-05-17
Kentucky|339.22000000000003|1211|2014-05-17
Louisiana|368.36000000000001|1268|2014-05-17
Maine|317.63999999999999|520|2014-05-17
Montana|268.05000000000001|642|2014-05-17
Nebraska|343.63999999999999|600|2014-05-17
Nevada|267.94999999999999|1037|2014-05-17
New Hampshire|359.58999999999997|493|2014-05-17
New Jersey|351.56999999999999|2564|2014-05-17
New Mexico|290.19|649|2014-05-17
New York|348.54000000000002|6624|2014-05-17
North Carolina|351.51999999999998|3342|2014-05-17
North Dakota|401.38|176|2014-05-17
Ohio|335.86000000000001|3567|2014-05-17
Oklahoma|367.01999999999998|885|2014-05-17
Oregon|209.55000000000001|1840|2014-05-17
Maryland|373.42000000000002|2332|2014-05-17
Massachusetts|351.01999999999998|3338|2014-05-17
Michigan|295.22000000000003|3451|2014-05-17
Minnesota|366.02999999999997|2010|2014-05-17
Mississippi|339.88999999999999|501|2014-05-17
Missouri|368.14999999999998|1853|2014-05-17
Pennsylvania|367.35000000000002|4556|2014-05-17
Rhode Island|329.16000000000003|600|2014-05-17
South Carolina|343|1372|2014-05-17
South Dakota|382.94|183|2014-05-17
Tennessee|354.80000000000001|1844|2014-05-17
Texas|338.86000000000001|6996|2014-05-17
Utah|289.49000000000001|803|2014-05-17
Vermont|376.51999999999998|315|2014-05-17
Virginia|369.82999999999998|2881|2014-05-17
Washington|233.09|2704|2014-05-17
West Virginia|354.93000000000001|451|2014-05-17
Wisconsin|354.86000000000001|1875|2014-05-17
Wyoming|350.72000000000003|108|2014-05-17
Alabama|341.13|1320|2014-06-17
Alaska|288.75|315|2014-06-17
Arizona|302.51999999999998|2301|2014-06-17
Arkansas|349.63|715|2014-06-17
California|245.53999999999999|14371|2014-06-17
Colorado|236.91999999999999|2704|2014-06-17
Connecticut|343.70999999999998|1524|2014-06-17
Delaware|369.47000000000003|417|2014-06-17
District of Columbia|345.69999999999999|543|2014-06-17
Florida|302.80000000000001|8088|2014-06-17
Georgia|327.10000000000002|3788|2014-06-17
Hawaii|314.00999999999999|385|2014-06-17
Idaho|276.00999999999999|370|2014-06-17
Illinois|356.29000000000002|4809|2014-06-17
Indiana|333.60000000000002|2037|2014-06-17
Iowa|366.95999999999998|829|2014-06-17
Kansas|350.56999999999999|996|2014-06-17
Kentucky|338.67000000000002|1254|2014-06-17
Louisiana|367.38|1309|2014-06-17
Maine|316.94999999999999|531|2014-06-17
Montana|267.69999999999999|659|2014-06-17
Nebraska|344.06|611|2014-06-17
Nevada|268.29000000000002|1063|2014-06-17
New Hampshire|358.88999999999999|509|2014-06-17
New Jersey|350.22000000000003|2640|2014-06-17
New Mexico|290.48000000000002|669|2014-06-17
New York|347.55000000000001|6772|2014-06-17
North Carolina|350.30000000000001|3442|2014-06-17
North Dakota|401.14999999999998|178|2014-06-17
Ohio|335.76999999999998|3651|2014-06-17
Oklahoma|365.67000000000002|906|2014-06-17
Oregon|208.87|1880|2014-06-17
Maryland|372.00999999999999|2396|2014-06-17
Massachusetts|350.85000000000002|3451|2014-06-17
Michigan|293.81999999999999|3530|2014-06-17
Minnesota|359.29000000000002|2055|2014-06-17
Mississippi|337.13999999999999|518|2014-06-17
Missouri|362.25|1893|2014-06-17
Pennsylvania|367.22000000000003|4683|2014-06-17
Rhode Island|327.83999999999997|618|2014-06-17
South Carolina|343.27999999999997|1414|2014-06-17
South Dakota|382.20999999999998|187|2014-06-17
Tennessee|353.81999999999999|1910|2014-06-17
Texas|338.25|7151|2014-06-17
Utah|289.05000000000001|816|2014-06-17
Vermont|376.94|317|2014-06-17
Virginia|368.72000000000003|2969|2014-06-17
Washington|232.40000000000001|2808|2014-06-17
West Virginia|354.37|466|2014-06-17
Wisconsin|354.11000000000001|1915|2014-06-17
Wyoming|351.25|109|2014-06-17
Alabama|340.73000000000002|1363|2014-07-17
Alaska|287.44999999999999|322|2014-07-17
Arizona|300.94999999999999|2359|2014-07-17
Arkansas|348.30000000000001|732|2014-07-17
California|245.47|14779|2014-07-17
Colorado|238.24000000000001|2770|2014-07-17
Connecticut|342.60000000000002|1580|2014-07-17
Delaware|367.30000000000001|435|2014-07-17
District of Columbia|345.60000000000002|562|2014-07-17
Florida|302.23000000000002|8311|2014-07-17
Georgia|327.07999999999998|3895|2014-07-17
Hawaii|311.56999999999999|399|2014-07-17
Idaho|276.88999999999999|385|2014-07-17
Illinois|356.06|4942|2014-07-17
Indiana|333.16000000000003|2092|2014-07-17
Iowa|367.57999999999998|852|2014-07-17
Kansas|351.07999999999998|1021|2014-07-17
Kentucky|338.30000000000001|1292|2014-07-17
Louisiana|366.38|1349|2014-07-17
Maine|318.04000000000002|541|2014-07-17
Montana|267.02999999999997|673|2014-07-17
Nebraska|342.55000000000001|623|2014-07-17
Nevada|268.73000000000002|1098|2014-07-17
New Hampshire|358.44|520|2014-07-17
New Jersey|349.82999999999998|2702|2014-07-17
New Mexico|290.83999999999997|687|2014-07-17
New York|347.19|6953|2014-07-17
North Carolina|350.12|3549|2014-07-17
North Dakota|399.42000000000002|182|2014-07-17
Ohio|334.97000000000003|3746|2014-07-17
Oklahoma|365.77999999999997|932|2014-07-17
Oregon|208.97|1939|2014-07-17
Maryland|371.01999999999998|2485|2014-07-17
Massachusetts|350.29000000000002|3562|2014-07-17
Michigan|292.41000000000003|3612|2014-07-17
Minnesota|358.25|2098|2014-07-17
Mississippi|336.00999999999999|529|2014-07-17
Missouri|355.44|1956|2014-07-17
Pennsylvania|366.66000000000003|4828|2014-07-17
Rhode Island|323.36000000000001|634|2014-07-17
South Carolina|342.47000000000003|1456|2014-07-17
South Dakota|377.24000000000001|193|2014-07-17
Tennessee|353.36000000000001|1965|2014-07-17
Texas|337.75999999999999|7344|2014-07-17
Utah|289.44|844|2014-07-17
Vermont|375.56999999999999|327|2014-07-17
Virginia|368.08999999999997|3048|2014-07-17
Washington|232.49000000000001|2927|2014-07-17
West Virginia|353.85000000000002|482|2014-07-17
Wisconsin|353.20999999999998|1967|2014-07-17
Wyoming|350.99000000000001|113|2014-07-17
Alabama|340.63|1396|2014-08-17
Alaska|289.81|327|2014-08-17
Arizona|300.44999999999999|2415|2014-08-17
Arkansas|347.02999999999997|755|2014-08-17
California|245.22|15138|2014-08-17
Colorado|237.87|2845|2014-08-17
Connecticut|341.05000000000001|1631|2014-08-17
Delaware|366.00999999999999|446|2014-08-17
District of Columbia|346.62|576|2014-08-17
Florida|301.56999999999999|8505|2014-08-17
Georgia|326.62|4011|2014-08-17
Hawaii|310.05000000000001|415|2014-08-17
Idaho|277.10000000000002|395|2014-08-17
Illinois|355.80000000000001|5094|2014-08-17
Indiana|333.32999999999998|2141|2014-08-17
Iowa|366.27999999999997|877|2014-08-17
Kansas|351.60000000000002|1056|2014-08-17
Kentucky|338.19|1336|2014-08-17
Louisiana|366.55000000000001|1386|2014-08-17
Maine|317.25|559|2014-08-17
Montana|267.02999999999997|685|2014-08-17
Nebraska|341.73000000000002|640|2014-08-17
Nevada|268.23000000000002|1122|2014-08-17
New Hampshire|357.38|536|2014-08-17
New Jersey|348.72000000000003|2778|2014-08-17
New Mexico|288.88999999999999|710|2014-08-17
New York|346.38|7136|2014-08-17
North Carolina|349.33999999999997|3647|2014-08-17
North Dakota|405.45999999999998|186|2014-08-17
Ohio|334.63|3845|2014-08-17
Oklahoma|364.33999999999997|958|2014-08-17
Oregon|208.66999999999999|1987|2014-08-17
Maryland|370.41000000000003|2563|2014-08-17
Massachusetts|350.16000000000003|3665|2014-08-17
Michigan|291.55000000000001|3685|2014-08-17
Minnesota|357.32999999999998|2152|2014-08-17
Mississippi|336.91000000000003|544|2014-08-17
Missouri|357.58999999999997|2003|2014-08-17
Pennsylvania|366.13999999999999|4973|2014-08-17
Rhode Island|321.38999999999999|655|2014-08-17
South Carolina|341.94999999999999|1507|2014-08-17
South Dakota|377.11000000000001|196|2014-08-17
Tennessee|352.95999999999998|2019|2014-08-17
Texas|337.02999999999997|7511|2014-08-17
Utah|287.23000000000002|868|2014-08-17
Vermont|374.77999999999997|332|2014-08-17
Virginia|367.01999999999998|3135|2014-08-17
Washington|232.61000000000001|3010|2014-08-17
West Virginia|354.27999999999997|493|2014-08-17
Wisconsin|353.11000000000001|2016|2014-08-17
Wyoming|349.69|116|2014-08-17
Alabama|340.10000000000002|1069|2014-01-18
Alaska|291|260|2014-01-18
Arizona|303.58999999999997|1981|2014-01-18
Arkansas|360.58999999999997|589|2014-01-18
California|248.49000000000001|12372|2014-01-18
Colorado|236.53|2246|2014-01-18
Connecticut|347.08999999999997|1325|2014-01-18
Delaware|372.79000000000002|359|2014-01-18
