"Date_received","Submitted_via","count"
"10/22/2014","Postal mail",5
"10/22/2014","Fax",5
"10/22/2014","Phone",46
"10/22/2014","Referral",181
"10/22/2014","Web",320
"01/15/2017","Web",219
"02/02/2013","Referral",5
"02/02/2013","Postal mail",10
"02/02/2013","Phone",4
"02/02/2013","Fax",8
"02/02/2013","Web",92
"07/24/2017","Fax",11
"07/24/2017","Referral",92
"07/24/2017","Phone",59
"07/24/2017","Postal mail",56
"07/24/2017","Web",597
"01/11/2014","Fax",13
"01/11/2014","Referral",15
"01/11/2014","Postal mail",70
"01/11/2014","Web",209
"08/19/2017","Phone",2
"08/19/2017","Web",299
"01/30/2016","Referral",3
"01/30/2016","Phone",1
"01/30/2016","Web",200
"10/17/2019","Fax",3
"10/17/2019","Phone",79
"10/17/2019","Postal mail",31
"10/17/2019","Referral",87
"10/17/2019","Web",796
"11/22/2015","Web",182
"09/30/2016","Fax",14
"09/30/2016","Referral",25
"09/30/2016","Postal mail",48
"09/30/2016","Phone",45
"09/30/2016","Web",554
"09/08/2015","Fax",6
"09/08/2015","Postal mail",37
"09/08/2015","Referral",69
"09/08/2015","Phone",37
"09/08/2015","Web",391
"06/07/2018","Postal mail",26
"06/07/2018","Referral",78
"06/07/2018","Phone",35
"06/07/2018","Fax",22
"06/07/2018","Web",651
"11/19/2017","Web",286
"07/11/2017","Fax",7
"07/11/2017","Phone",23
"07/11/2017","Referral",75
"07/11/2017","Web",649
"07/11/2017","Postal mail",45
"10/28/2016","Fax",12
"10/28/2016","Referral",87
"10/28/2016","Phone",48
"10/28/2016","Postal mail",29
"10/28/2016","Web",464
"07/16/2014","Fax",8
"07/16/2014","Postal mail",27
"07/16/2014","Referral",138
"07/16/2014","Phone",54
"07/16/2014","Web",359
"02/04/2016","Fax",14
"02/04/2016","Postal mail",13
"02/04/2016","Referral",57
"02/04/2016","Phone",36
"02/04/2016","Web",400
"09/21/2017","Fax",13
"09/21/2017","Postal mail",50
"09/21/2017","Referral",82
"09/21/2017","Phone",61
"09/21/2017","Web",661
"04/13/2013","Phone",1
"04/13/2013","Referral",6
"04/13/2013","Web",80
"10/06/2014","Postal mail",31
"10/06/2014","Phone",36
"10/06/2014","Web",347
"10/06/2014","Fax",9
"10/06/2014","Referral",143
"10/29/2016","Referral",5
"10/29/2016","Web",290
"03/10/2015","Fax",14
"03/10/2015","Phone",45
"03/10/2015","Postal mail",22
"03/10/2015","Referral",64
"03/10/2015","Web",466
"07/30/2015","Email",1
"07/30/2015","Postal mail",27
"07/30/2015","Fax",11
"07/30/2015","Phone",45
"07/30/2015","Referral",125
"07/30/2015","Web",432
"11/08/2012","Postal mail",2
"11/08/2012","Fax",7
"11/08/2012","Phone",17
"11/08/2012","Referral",70
"11/08/2012","Web",162
"11/18/2015","Fax",9
"11/18/2015","Phone",46
"11/18/2015","Referral",89
"11/18/2015","Postal mail",87
"11/18/2015","Web",394
"02/22/2013","Fax",13
"02/22/2013","Phone",44
"02/22/2013","Postal mail",25
"02/22/2013","Referral",190
"02/22/2013","Web",201
"10/23/2017","Fax",15
"10/23/2017","Postal mail",11
"10/23/2017","Phone",84
"10/23/2017","Referral",50
"10/23/2017","Web",694
"03/30/2018","Postal mail",19
"03/30/2018","Referral",78
"03/30/2018","Fax",28
"03/30/2018","Phone",25
"03/30/2018","Web",578
"11/02/2015","Postal mail",27
"11/02/2015","Fax",7
"11/02/2015","Referral",53
"11/02/2015","Web",360
"11/02/2015","Phone",61
"02/08/2017","Phone",40
"02/08/2017","Referral",140
"02/08/2017","Postal mail",83
"02/08/2017","Web",650
"09/26/2018","Fax",6
"09/26/2018","Postal mail",75
"09/26/2018","Phone",56
"09/26/2018","Referral",83
"09/26/2018","Web",697
"01/19/2012","Postal mail",8
"01/19/2012","Referral",18
"01/19/2012","Phone",7
"01/19/2012","Web",74
"03/14/2017","Postal mail",78
"03/14/2017","Fax",10
"03/14/2017","Phone",45
"03/14/2017","Web",655
"03/14/2017","Referral",171
"04/08/2013","Postal mail",32
"04/08/2013","Fax",15
"04/08/2013","Referral",150
"04/08/2013","Phone",30
"04/08/2013","Web",182
"11/11/2015","Phone",1
"11/11/2015","Referral",4
"11/11/2015","Web",354
"05/06/2012","Web",29
"12/03/2012","Email",4
"12/03/2012","Postal mail",16
"12/03/2012","Referral",51
"12/03/2012","Fax",4
"12/03/2012","Phone",17
"12/03/2012","Web",134
"02/05/2018","Fax",23
"02/05/2018","Referral",43
"02/05/2018","Postal mail",28
"02/05/2018","Phone",52
"02/05/2018","Web",634
"11/01/2018","Fax",12
"11/01/2018","Referral",102
"11/01/2018","Phone",69
"11/01/2018","Postal mail",46
"11/01/2018","Web",615
"02/15/2017","Fax",4
"02/15/2017","Phone",36
"02/15/2017","Postal mail",49
"02/15/2017","Referral",153
"02/15/2017","Web",675
"10/16/2012","Fax",7
"10/16/2012","Postal mail",21
"10/16/2012","Web",139
"10/16/2012","Phone",21
"10/16/2012","Referral",145
"10/07/2014","Fax",6
"10/07/2014","Phone",42
"10/07/2014","Web",353
"10/07/2014","Postal mail",65
"10/07/2014","Referral",60
"08/04/2014","Phone",51
"08/04/2014","Fax",1
"08/04/2014","Postal mail",104
"08/04/2014","Web",371
"08/04/2014","Referral",46
"06/09/2016","Fax",20
"06/09/2016","Referral",127
"06/09/2016","Phone",57
"06/09/2016","Web",438
"06/09/2016","Postal mail",17
"12/27/2018","Fax",6
"12/27/2018","Phone",55
"12/27/2018","Postal mail",88
"12/27/2018","Referral",110
"12/27/2018","Web",648
"07/27/2019","Phone",1
"07/27/2019","Web",436
"10/16/2014","Fax",5
"10/16/2014","Phone",34
"10/16/2014","Web",376
"10/16/2014","Referral",138
"10/16/2014","Postal mail",65
"04/28/2015","Postal mail",43
"04/28/2015","Fax",14
"04/28/2015","Referral",48
"04/28/2015","Web",450
"04/28/2015","Phone",39
"07/29/2014","Fax",5
"07/29/2014","Referral",40
"07/29/2014","Phone",45
"07/29/2014","Postal mail",56
"07/29/2014","Web",420
"06/02/2017","Referral",48
"06/02/2017","Fax",13
"06/02/2017","Postal mail",99
"06/02/2017","Web",478
"06/02/2017","Phone",46
"05/17/2016","Fax",12
"05/17/2016","Postal mail",71
"05/17/2016","Phone",53
"05/17/2016","Web",453
"05/17/2016","Referral",61
"12/24/2018","Referral",26
"12/24/2018","Web",388
"09/23/2016","Postal mail",5
"09/23/2016","Fax",8
"09/23/2016","Referral",111
"09/23/2016","Phone",60
"09/23/2016","Web",485
"05/23/2017","Fax",9
"05/23/2017","Postal mail",47
"05/23/2017","Referral",54
"05/23/2017","Phone",35
"05/23/2017","Web",675
"08/16/2016","Postal mail",29
"08/16/2016","Fax",15
"08/16/2016","Phone",54
"08/16/2016","Web",547
"08/16/2016","Referral",217
"01/15/2013","Email",1
"01/15/2013","Fax",3
"01/15/2013","Postal mail",18
"01/15/2013","Phone",26
"01/15/2013","Referral",211
"01/15/2013","Web",280
"12/03/2015","Phone",39
"12/03/2015","Fax",10
"12/03/2015","Postal mail",45
"12/03/2015","Referral",88
"12/03/2015","Web",374
"02/09/2019","Phone",3
"02/09/2019","Web",480
"05/10/2018","Phone",40
"05/10/2018","Fax",42
"05/10/2018","Postal mail",65
"05/10/2018","Referral",104
"05/10/2018","Web",655
"01/29/2016","Fax",12
"01/29/2016","Postal mail",18
"01/29/2016","Phone",49
"01/29/2016","Web",376
"01/29/2016","Referral",75
"06/08/2016","Phone",55
"06/08/2016","Referral",91
"06/08/2016","Fax",3
"06/08/2016","Postal mail",145
"06/08/2016","Web",458
"12/21/2015","Fax",2
"12/21/2015","Referral",133
"12/21/2015","Postal mail",57
"12/21/2015","Web",336
"12/21/2015","Phone",44
"02/09/2017","Phone",45
"02/09/2017","Fax",15
"02/09/2017","Referral",69
"02/09/2017","Postal mail",81
"02/09/2017","Web",594
"08/16/2017","Fax",9
"08/16/2017","Postal mail",61
"08/16/2017","Referral",65
"08/16/2017","Phone",32
"08/16/2017","Web",709
"06/12/2019","Fax",6
"06/12/2019","Postal mail",74
"06/12/2019","Phone",50
"06/12/2019","Referral",65
"06/12/2019","Web",960
"07/31/2019","Fax",5
"07/31/2019","Postal mail",29
"07/31/2019","Referral",81
"07/31/2019","Web",897
"07/31/2019","Phone",61
"01/04/2018","Postal mail",18
"01/04/2018","Web",721
"01/04/2018","Phone",40
"01/04/2018","Referral",117
"01/08/2016","Fax",1
"01/08/2016","Referral",21
"01/08/2016","Phone",40
"01/08/2016","Postal mail",35
"01/08/2016","Web",354
"03/12/2013","Email",2
"03/12/2013","Phone",32
"03/12/2013","Postal mail",15
"03/12/2013","Fax",2
"03/12/2013","Web",196
"03/12/2013","Referral",104
"10/04/2018","Fax",16
"10/04/2018","Referral",73
"10/04/2018","Postal mail",61
"10/04/2018","Web",597
"10/04/2018","Phone",59
"02/16/2015","Web",303
"05/03/2012","Email",1
"05/03/2012","Fax",3
"05/03/2012","Postal mail",12
"05/03/2012","Phone",36
"05/03/2012","Referral",170
"05/03/2012","Web",88
"11/21/2012","Referral",87
"11/21/2012","Phone",14
"11/21/2012","Postal mail",35
"11/21/2012","Web",137
"11/21/2012","Fax",6
"09/07/2012","Fax",3
"09/07/2012","Postal mail",8
"09/07/2012","Phone",21
"09/07/2012","Web",94
"09/07/2012","Referral",67
"11/23/2017","Phone",1
"11/23/2017","Fax",1
"11/23/2017","Referral",2
"11/23/2017","Web",258
"05/21/2019","Fax",2
"05/21/2019","Referral",120
"05/21/2019","Postal mail",16
"05/21/2019","Phone",60
"05/21/2019","Web",824
"04/28/2013","Referral",2
"04/28/2013","Web",85
"06/02/2018","Referral",1
"06/02/2018","Web",372
"01/15/2015","Email",1
"01/15/2015","Fax",5
"01/15/2015","Postal mail",14
"01/15/2015","Phone",39
"01/15/2015","Referral",83
"01/15/2015","Web",399
"07/12/2017","Fax",10
"07/12/2017","Phone",34
"07/12/2017","Postal mail",68
"07/12/2017","Web",802
"07/12/2017","Referral",84
"01/17/2018","Postal mail",32
"01/17/2018","Fax",16
"01/17/2018","Referral",82
"01/17/2018","Web",786
"01/17/2018","Phone",40
"11/11/2018","Web",212
"01/16/2013","Fax",1
"01/16/2013","Postal mail",28
"01/16/2013","Web",241
"01/16/2013","Referral",218
"01/16/2013","Phone",31
"12/07/2016","Postal mail",76
"12/07/2016","Fax",15
"12/07/2016","Referral",108
"12/07/2016","Web",492
"12/07/2016","Phone",45
"02/23/2016","Postal mail",92
"02/23/2016","Phone",41
"02/23/2016","Referral",153
"02/23/2016","Web",494
"02/23/2016","Fax",10
"09/24/2018","Email",1
"09/24/2018","Fax",3
"09/24/2018","Postal mail",1
"09/24/2018","Phone",51
"09/24/2018","Referral",60
"09/24/2018","Web",612
"04/19/2018","Postal mail",61
"04/19/2018","Phone",39
"04/19/2018","Referral",91
"04/19/2018","Fax",84
"04/19/2018","Web",717
"08/19/2014","Phone",37
"08/19/2014","Fax",9
"08/19/2014","Referral",83
"08/19/2014","Web",398
"08/19/2014","Postal mail",95
"05/07/2015","Email",2
"05/07/2015","Fax",8
"05/07/2015","Phone",35
"05/07/2015","Postal mail",3
"05/07/2015","Referral",164
"05/07/2015","Web",383
"12/22/2018","Phone",1
"12/22/2018","Web",278
"04/03/2017","Postal mail",5
"04/03/2017","Fax",16
"04/03/2017","Phone",61
"04/03/2017","Referral",104
"04/03/2017","Web",534
"07/06/2017","Fax",2
"07/06/2017","Postal mail",64
"07/06/2017","Phone",39
"07/06/2017","Referral",52
"07/06/2017","Web",653
"12/24/2016","Phone",2
"12/24/2016","Referral",1
"12/24/2016","Web",128
"06/21/2018","Postal mail",52
"06/21/2018","Fax",6
"06/21/2018","Phone",51
"06/21/2018","Referral",56
"06/21/2018","Web",581
"01/18/2014","Fax",1
"01/18/2014","Postal mail",2
"01/18/2014","Phone",4
"01/18/2014","Referral",6
"01/18/2014","Web",180
"03/12/2018","Fax",9
"03/12/2018","Postal mail",10
"03/12/2018","Phone",53
"03/12/2018","Referral",102
"03/12/2018","Web",707
"10/20/2017","Fax",4
"10/20/2017","Referral",78
"10/20/2017","Phone",44
"10/20/2017","Postal mail",44
"10/20/2017","Web",544
"08/27/2019","Fax",4
"08/27/2019","Postal mail",38
"08/27/2019","Phone",71
"08/27/2019","Referral",66
"08/27/2019","Web",857
"05/18/2019","Referral",3
"05/18/2019","Postal mail",20
"05/18/2019","Phone",5
"05/18/2019","Web",438
"11/20/2013","Fax",6
"11/20/2013","Phone",45
"11/20/2013","Postal mail",33
"11/20/2013","Web",254
"11/20/2013","Referral",80
"09/20/2012","Fax",6
"09/20/2012","Email",2
"09/20/2012","Postal mail",18
"09/20/2012","Web",99
"09/20/2012","Phone",20
"09/20/2012","Referral",105
"02/06/2017","Postal mail",16
"02/06/2017","Phone",51
"02/06/2017","Fax",7
"02/06/2017","Referral",123
"02/06/2017","Web",554
"02/11/2015","Fax",8
"02/11/2015","Postal mail",30
"02/11/2015","Referral",82
"02/11/2015","Web",439
"02/11/2015","Phone",45
"07/26/2018","Postal mail",28
"07/26/2018","Fax",22
"07/26/2018","Phone",56
"07/26/2018","Referral",99
"07/26/2018","Web",627
"07/06/2018","Postal mail",53
"07/06/2018","Referral",106
"07/06/2018","Phone",39
"07/06/2018","Fax",37
"07/06/2018","Web",585
"07/10/2017","Fax",8
"07/10/2017","Postal mail",54
"07/10/2017","Referral",75
"07/10/2017","Phone",46
"07/10/2017","Web",601
"07/03/2017","Fax",12
"07/03/2017","Referral",50
"07/03/2017","Postal mail",5
"07/03/2017","Phone",41
"07/03/2017","Web",494
"02/12/2013","Email",2
"02/12/2013","Fax",12
"02/12/2013","Postal mail",44
"02/12/2013","Phone",39
"02/12/2013","Web",203
"02/12/2013","Referral",127
"08/20/2012","Fax",4
"08/20/2012","Postal mail",8
"08/20/2012","Email",4
"08/20/2012","Phone",33
"08/20/2012","Referral",126
"08/20/2012","Web",100
"12/29/2017","Postal mail",36
"12/29/2017","Phone",36
"12/29/2017","Referral",98
"12/29/2017","Web",664
"08/01/2018","Phone",48
"08/01/2018","Referral",95
"08/01/2018","Postal mail",68
"08/01/2018","Fax",37
"08/01/2018","Web",737
"11/30/2017","Email",2
"11/30/2017","Fax",14
"11/30/2017","Phone",52
"11/30/2017","Postal mail",65
"11/30/2017","Web",588
"11/30/2017","Referral",132
"01/26/2018","Referral",54
"01/26/2018","Phone",37
"01/26/2018","Web",731
"07/02/2015","Fax",16
"07/02/2015","Postal mail",27
"07/02/2015","Phone",34
"07/02/2015","Referral",120
"07/02/2015","Web",363
"05/03/2017","Phone",25
"05/03/2017","Fax",5
"05/03/2017","Referral",93
"05/03/2017","Postal mail",114
"05/03/2017","Web",673
"01/09/2014","Phone",51
"01/09/2014","Fax",8
"01/09/2014","Referral",144
"01/09/2014","Postal mail",56
"01/09/2014","Web",341
"02/15/2014","Phone",2
"02/15/2014","Referral",8
"02/15/2014","Web",183
"09/22/2016","Referral",121
"09/22/2016","Phone",63
"09/22/2016","Postal mail",22
"09/22/2016","Web",624
"09/22/2016","Fax",12
"09/19/2014","Referral",45
"09/19/2014","Fax",7
"09/19/2014","Phone",43
"09/19/2014","Postal mail",30
"09/19/2014","Web",328
"01/30/2019","Fax",2
"01/30/2019","Phone",59
"01/30/2019","Postal mail",74
"01/30/2019","Referral",67
"01/30/2019","Web",742
"03/07/2018","Postal mail",14
"03/07/2018","Fax",39
"03/07/2018","Referral",83
"03/07/2018","Phone",42
"03/07/2018","Web",760
"04/04/2019","Fax",7
"04/04/2019","Referral",85
"04/04/2019","Postal mail",38
"04/04/2019","Phone",59
"04/04/2019","Web",739
"12/17/2018","Postal mail",7
"12/17/2018","Fax",6
"12/17/2018","Phone",71
"12/17/2018","Referral",113
"12/17/2018","Web",530
"05/31/2013","Fax",5
"05/31/2013","Postal mail",22
"05/31/2013","Phone",24
"05/31/2013","Referral",52
"05/31/2013","Web",152
"07/15/2016","Fax",16
"07/15/2016","Postal mail",12
"07/15/2016","Referral",99
"07/15/2016","Web",448
"07/15/2016","Phone",53
"10/24/2016","Postal mail",24
"10/24/2016","Phone",47
"10/24/2016","Referral",80
"10/24/2016","Fax",5
"10/24/2016","Web",485
"07/20/2016","Fax",7
"07/20/2016","Phone",38
"07/20/2016","Referral",85
"07/20/2016","Postal mail",61
"07/20/2016","Web",449
"01/22/2016","Fax",7
"01/22/2016","Postal mail",28
"01/22/2016","Phone",37
"01/22/2016","Referral",83
"01/22/2016","Web",363
"12/27/2016","Postal mail",41
"12/27/2016","Referral",50
"12/27/2016","Fax",15
"12/27/2016","Phone",41
"12/27/2016","Web",399
"12/12/2014","Fax",3
"12/12/2014","Postal mail",13
"12/12/2014","Phone",26
"12/12/2014","Referral",93
"12/12/2014","Web",316
"06/01/2016","Fax",18
"06/01/2016","Postal mail",29
"06/01/2016","Phone",59
"06/01/2016","Referral",93
"06/01/2016","Web",420
"02/08/2019","Phone",48
"02/08/2019","Referral",58
"02/08/2019","Web",712
"05/17/2018","Phone",35
"05/17/2018","Referral",119
"05/17/2018","Fax",29
"05/17/2018","Postal mail",33
"05/17/2018","Web",670
"01/14/2017","Phone",1
"01/14/2017","Referral",5
"01/14/2017","Web",291
"04/18/2019","Phone",62
"04/18/2019","Fax",10
"04/18/2019","Referral",89
"04/18/2019","Postal mail",40
"04/18/2019","Web",663
"03/26/2014","Fax",16
"03/26/2014","Postal mail",66
"03/26/2014","Phone",45
"03/26/2014","Web",436
"03/26/2014","Referral",141
"10/06/2016","Fax",13
"10/06/2016","Phone",45
"10/06/2016","Postal mail",26
"10/06/2016","Referral",115
"10/06/2016","Web",589
"09/23/2018","Web",327
"06/02/2015","Phone",37
"06/02/2015","Postal mail",40
"06/02/2015","Fax",6
"06/02/2015","Web",476
"06/02/2015","Referral",71
"06/06/2019","Referral",46
"06/06/2019","Fax",6
"06/06/2019","Phone",58
"06/06/2019","Postal mail",57
"06/06/2019","Web",739
"01/09/2012","Postal mail",3
"01/09/2012","Email",4
"01/09/2012","Phone",9
"01/09/2012","Referral",23
"01/09/2012","Web",102
"07/29/2015","Fax",6
"07/29/2015","Postal mail",29
"07/29/2015","Referral",42
"07/29/2015","Phone",41
"07/29/2015","Web",513
"09/08/2017","Fax",9
"09/08/2017","Referral",66
"09/08/2017","Postal mail",30
"09/08/2017","Phone",52
"09/08/2017","Web",3396
"12/26/2017","Postal mail",1
"12/26/2017","Fax",10
"12/26/2017","Referral",34
"12/26/2017","Phone",35
"12/26/2017","Web",520
"05/18/2013","Web",77
"08/25/2012","Referral",2
"08/25/2012","Web",43
"08/25/2012","Postal mail",25
"02/01/2013","Email",1
"02/01/2013","Fax",11
"02/01/2013","Phone",30
"02/01/2013","Postal mail",11
"02/01/2013","Web",213
"02/01/2013","Referral",207
"05/16/2018","Fax",39
"05/16/2018","Phone",50
"05/16/2018","Postal mail",90
"05/16/2018","Referral",118
"05/16/2018","Web",772
"02/20/2014","Fax",5
"02/20/2014","Postal mail",8
"02/20/2014","Phone",48
"02/20/2014","Referral",137
"02/20/2014","Web",398
"07/25/2012","Fax",7
"07/25/2012","Postal mail",25
"07/25/2012","Phone",31
"07/25/2012","Referral",52
"07/25/2012","Web",142
"10/31/2016","Fax",7
"10/31/2016","Postal mail",14
"10/31/2016","Referral",80
"10/31/2016","Web",556
"10/31/2016","Phone",52
"11/27/2013","Fax",3
"11/27/2013","Phone",30
"11/27/2013","Postal mail",16
"11/27/2013","Referral",111
"11/27/2013","Web",213
"12/08/2018","Referral",5
"12/08/2018","Web",313
"08/10/2012","Fax",1
"08/10/2012","Phone",23
"08/10/2012","Referral",151
"08/10/2012","Web",115
"08/10/2012","Postal mail",7
"06/29/2012","Fax",1
"06/29/2012","Email",1
"06/29/2012","Phone",20
"06/29/2012","Web",88
"06/29/2012","Referral",86
"06/29/2012","Postal mail",16
"02/18/2015","Fax",4
"02/18/2015","Phone",54
"02/18/2015","Referral",118
"02/18/2015","Web",479
"09/12/2014","Fax",9
"09/12/2014","Phone",33
"09/12/2014","Postal mail",79
"09/12/2014","Referral",100
"09/12/2014","Web",333
"10/18/2019","Fax",2
"10/18/2019","Postal mail",6
"10/18/2019","Referral",84
"10/18/2019","Phone",83
"10/18/2019","Web",753
"02/18/2016","Fax",4
"02/18/2016","Phone",52
"02/18/2016","Referral",157
"02/18/2016","Postal mail",105
"02/18/2016","Web",380
"10/15/2013","Postal mail",43
"10/15/2013","Phone",21
"10/15/2013","Fax",17
"10/15/2013","Web",169
"10/15/2013","Referral",72
"03/19/2015","Fax",4
"03/19/2015","Phone",36
"03/19/2015","Web",460
"03/19/2015","Postal mail",74
"03/19/2015","Referral",152
"05/12/2012","Phone",2
"05/12/2012","Web",24
"02/15/2018","Email",1
"02/15/2018","Fax",11
"02/15/2018","Phone",32
"02/15/2018","Postal mail",96
"02/15/2018","Referral",58
"02/15/2018","Web",709
"09/30/2014","Fax",14
"09/30/2014","Referral",60
"09/30/2014","Phone",39
"09/30/2014","Postal mail",38
"09/30/2014","Web",348
"10/11/2017","Phone",43
"10/11/2017","Referral",48
"10/11/2017","Postal mail",29
"10/11/2017","Fax",35
"10/11/2017","Web",683
"10/14/2019","Referral",1
"10/14/2019","Web",665
"05/08/2013","Email",1
"05/08/2013","Postal mail",30
"05/08/2013","Phone",45
"05/08/2013","Referral",132
"05/08/2013","Web",181
"12/20/2018","Phone",56
"12/20/2018","Referral",76
"12/20/2018","Postal mail",52
"12/20/2018","Web",604
"12/20/2018","Fax",7
"01/28/2018","Web",354
"06/24/2016","Fax",24
"06/24/2016","Postal mail",19
"06/24/2016","Phone",34
"06/24/2016","Referral",80
"06/24/2016","Web",391
"05/08/2017","Fax",10
"05/08/2017","Phone",44
"05/08/2017","Postal mail",67
"05/08/2017","Web",652
"05/08/2017","Referral",35
"02/26/2013","Email",3
"02/26/2013","Fax",3
"02/26/2013","Web",240
"02/26/2013","Phone",26
"02/26/2013","Referral",62
"02/26/2013","Postal mail",40
"11/07/2015","Phone",3
"11/07/2015","Referral",4
"11/07/2015","Web",200
"03/01/2018","Referral",53
"03/01/2018","Phone",32
"03/01/2018","Postal mail",38
"03/01/2018","Fax",36
"03/01/2018","Web",760
"04/02/2018","Phone",42
"04/02/2018","Referral",88
"04/02/2018","Postal mail",84
"04/02/2018","Web",779
"02/13/2017","Referral",114
"02/13/2017","Postal mail",30
"02/13/2017","Fax",13
"02/13/2017","Phone",43
"02/13/2017","Web",530
"12/13/2015","Web",151
"07/21/2015","Fax",16
"07/21/2015","Phone",33
"07/21/2015","Referral",73
"07/21/2015","Web",556
"07/21/2015","Postal mail",40
"03/18/2018","Web",354
"04/15/2014","Fax",2
"04/15/2014","Phone",41
"04/15/2014","Postal mail",48
"04/15/2014","Referral",74
"04/15/2014","Web",417
"05/30/2019","Fax",10
"05/30/2019","Postal mail",61
